customer_id,tenure_months,satisfaction_score,num_support_tickets,recency_days,frequency_orders,monetary_total,risk_score,churn_status
853,64,4,1,60,14,469.2295198458431,0.6423732272177922,Retained
854,39,3,1,110,15,585.6974673368552,2.2559695785892435,Retained
855,52,5,2,107,12,395.8607438143208,1.8113280510627323,Retained
856,57,2,4,332,4,535.2858198046895,4.04246070821933,Churned
857,9,2,3,17,10,681.3962429533179,3.243371291955061,Churned
858,36,5,3,63,10,68.63414873658746,1.5045266091614118,Retained
859,64,3,2,110,7,712.2645893498284,1.3299399218938104,Retained
860,13,4,2,213,17,396.36598864036796,3.402531574451104,Churned
861,25,2,3,50,10,204.59143562387504,1.8872527775509655,Retained
862,29,4,2,320,9,677.9185796925567,1.9294768407523293,Retained
863,12,3,3,109,15,674.3947687969954,2.430764088291774,Retained
864,37,5,1,299,5,735.2929428637159,1.2185580526396171,Retained
865,45,4,0,268,10,504.04492790395227,-0.39385898672339326,Retained
866,50,2,0,10,12,355.46996623744457,1.3001618285790602,Retained
867,17,3,2,11,12,435.4036085657697,1.0014456255882132,Retained
868,24,4,0,294,9,506.2043040953026,1.3612002415887567,Retained
869,16,5,0,316,9,551.4367233935178,0.9204833418101683,Retained
870,3,3,1,195,11,468.255628088804,3.3750951074356634,Churned
871,27,5,1,360,13,564.4613361416793,1.1379986354386853,Retained
872,3,4,0,40,12,656.2774373307141,2.4472301211525247,Retained
873,53,4,1,151,12,220.71474806223932,-0.1085600642561726,Retained
874,50,5,1,222,14,436.0348643583876,0.7823032566271152,Retained
875,25,1,3,70,11,497.28730807009936,2.7260600363809715,Retained
876,65,2,3,316,11,540.220156568437,2.3871421524685896,Retained
877,25,5,0,362,7,631.9952419286753,0.5943955669937404,Retained
878,28,5,0,221,5,-122.58890425118057,-0.47028457005212543,Retained
879,55,1,3,80,7,493.64818212052984,5.116951446970777,Churned
880,29,4,1,12,8,498.6814915721104,2.1814531455663166,Retained
881,13,5,3,93,16,329.78075250427037,2.274361621933267,Retained
882,32,5,2,280,7,55.88877509693225,1.711719846720927,Retained
883,63,4,1,158,13,778.1207126174454,2.298617014922688,Retained
884,4,4,0,28,13,363.320289633358,2.092078750834982,Retained
885,13,5,0,58,8,429.5171205515587,-0.8447094566101883,Retained
886,56,4,0,289,13,700.8879072192487,1.687911741581655,Retained
887,64,3,1,273,10,234.97614662901015,0.45052311522808886,Retained
888,11,4,2,154,9,550.3803904934636,3.4666071189880836,Churned
889,13,5,5,56,8,702.7358181143859,2.5426004542632903,Retained
890,60,5,1,103,13,176.9132175254337,0.9663796277269319,Retained
891,11,5,2,243,5,447.0783787937992,0.6777236169619929,Retained
892,2,5,3,146,8,348.71088351439874,3.662844859188015,Churned
893,22,4,0,255,7,454.762009375341,0.5043997562783158,Retained
894,33,4,1,16,6,400.263091995898,-0.19453490155141306,Retained
895,16,2,2,237,5,524.5673208338403,2.2912253509550404,Retained
896,7,3,2,193,8,495.74130659678076,2.0734287436637038,Retained
897,60,4,0,270,10,441.7045925205057,1.2122382178488458,Retained
898,35,5,0,202,7,614.255145909613,-0.2853979956756063,Retained
899,59,5,1,268,6,412.17049726352,0.17494482578594295,Retained
900,32,3,3,88,15,307.3335809022989,2.4486763706717984,Retained
901,57,4,0,116,15,612.6549700341682,-1.6068333905088956,Retained
902,34,5,1,82,12,910.7951511139372,2.8050389736666137,Retained
903,37,1,3,30,11,355.11187646051997,3.894013964173651,Churned
904,16,4,1,129,10,-132.37284693137747,1.4576752161821471,Retained
905,25,4,2,96,8,511.1870264107218,0.9244654607568711,Retained
906,63,1,1,76,6,122.76820481641903,2.3257905107671455,Retained
907,52,5,1,151,7,288.0284638175797,0.6067929468113922,Retained
908,10,2,1,259,11,538.5311577022436,1.8870676017753936,Retained
909,60,4,1,189,6,692.7351211967948,1.6907200024280509,Retained
910,45,3,1,210,14,413.52569911699374,2.069183082911334,Retained
911,29,5,2,239,7,322.42844476043695,0.6235670908165044,Retained
912,70,4,0,15,13,758.5097037714304,0.5818550625326636,Retained
913,6,1,2,143,10,665.8886119838123,2.964880685378767,Churned
914,31,4,3,273,9,217.37215517008332,2.7712627859068037,Retained
915,35,4,2,326,12,385.1413356887077,1.229549786729225,Retained
916,3,4,3,7,14,1088.1868107825806,2.899577540089428,Retained
917,33,4,2,252,9,555.7507281724235,1.0038467813940644,Retained
918,63,4,2,266,13,31.695732357309907,2.2734490558937255,Retained
919,5,3,2,319,5,495.50377187546343,2.0462787428718685,Retained
920,35,5,1,127,8,417.30185552709634,2.0867874506121318,Retained
921,38,5,3,224,11,784.266885177393,2.50762909536172,Retained
922,37,4,1,4,11,740.1375265590624,-1.1514671964857186,Retained
923,49,3,1,283,10,313.74132491600744,1.3238782532434812,Retained
924,72,5,3,213,8,254.1668718014193,3.2146900658633424,Churned
925,65,1,3,204,13,420.15784438399186,4.205383530990468,Churned
926,42,5,0,248,13,516.8642954208632,1.1719518624488034,Retained
927,55,3,1,95,22,472.5173685342316,0.8369738758715262,Retained
928,2,3,1,226,14,188.94708130876194,3.367327949580582,Churned
929,12,1,6,149,10,472.00388184921167,5.591869072921584,Churned
930,48,4,2,340,9,786.4054515107296,1.1439404808402711,Retained
931,10,4,0,340,7,485.1138651430128,1.7489191667555883,Retained
932,44,4,2,55,6,125.7051339885191,2.3290225363348966,Retained
933,13,1,2,130,10,321.64972063934266,2.7861798093666783,Retained
934,47,1,2,267,13,862.0150141261163,3.868917452121658,Churned
935,38,5,2,107,9,640.3109949572466,1.7678423107032688,Retained
936,21,3,0,194,11,537.0445605052545,1.969069481163827,Retained
937,56,4,1,112,10,623.2936268646731,1.4958811846159366,Retained
938,40,3,1,309,4,565.6445043040976,0.8205132302758964,Retained
939,5,4,4,236,14,379.59730726775246,3.014580969604675,Churned
940,55,3,2,161,10,373.37306044597966,3.3095702145311665,Churned
941,71,4,1,360,12,237.06233267194278,1.753745438082236,Retained
942,17,5,2,54,8,585.4670660482561,2.863164842179213,Retained
943,9,3,0,161,12,197.82117334731595,4.115396941167232,Churned
944,5,5,3,244,15,566.3966338096825,2.2987419160693694,Retained
945,19,4,2,244,14,702.137115110501,0.8561222121130929,Retained
946,38,5,2,269,7,268.10875600404404,0.1431821232720274,Retained
947,35,3,1,355,10,461.0175450624468,0.7962345629723195,Retained
948,12,4,5,168,7,946.0781626285378,3.9429445172283746,Churned
949,64,2,0,35,11,254.98483463518454,0.3733866470310291,Retained
950,70,4,2,168,12,826.9916040651735,2.356707176332663,Retained
951,60,4,1,136,10,661.4470772485547,1.0616637501453392,Retained
952,65,5,2,258,4,433.5598699800664,2.2786567055536704,Retained
953,14,5,1,192,4,710.3743740933179,1.968519834290663,Retained
954,66,3,5,263,13,822.3935850823309,5.1924518455520055,Churned
955,68,4,6,187,9,212.21127019693552,4.775002535301832,Churned
956,54,1,2,193,10,848.5837289250617,1.6130221624826917,Retained
957,55,3,0,101,9,251.34302112504727,0.5870694809110837,Retained
958,53,5,3,71,12,337.35732609599086,2.2481896085290813,Retained
959,1,3,2,209,6,584.6747848786931,5.823371415921604,Churned
960,3,4,5,125,16,479.0190148737788,4.665199070434502,Churned
961,18,5,3,89,8,435.29154035881095,1.3013872227819483,Retained
962,13,3,2,248,6,338.68818453203687,1.4674736766855423,Retained
963,12,3,3,256,7,767.7261168052926,3.223712552384628,Churned
964,54,5,2,288,12,131.508214084055,1.3533524829886403,Retained
965,41,5,2,254,8,542.0265105613312,2.217396155787007,Retained
966,67,2,3,14,8,295.0093051763205,1.0107412815126573,Retained
967,34,2,2,334,11,283.80889824044266,1.9360821683409295,Retained
968,63,5,0,292,11,742.137970852494,1.5774817494575692,Retained
969,64,4,6,289,9,477.32937246101426,2.7699987924532445,Retained
970,61,5,6,190,6,489.3043419758944,3.7400788951649453,Churned
971,10,5,1,170,13,736.798668086145,1.938704122785218,Retained
972,1,5,1,186,12,693.5022156755437,5.785729333250223,Churned
973,60,5,2,288,14,197.16164426776322,2.2325610335063444,Retained
974,32,2,2,69,9,631.9994743145263,3.3231653333072844,Churned
975,45,1,1,237,12,711.3921818086312,2.19528165477352,Retained
976,58,3,1,180,17,420.7711391129982,0.2881630262699766,Retained
977,36,2,1,151,9,608.0885353402005,-0.3699362411266902,Retained
978,67,3,1,42,13,553.714724218747,2.042993359724564,Retained
979,9,1,2,279,7,451.5453099780117,2.121961390247419,Retained
980,50,1,4,47,15,584.160094010176,4.06849798789391,Churned
981,51,5,2,170,8,844.1809803290835,2.700807742592292,Retained
982,41,5,3,123,15,471.1865821303108,1.3057053592968537,Retained
983,26,4,2,336,11,375.2411101070471,3.626694261549091,Churned
984,54,4,4,276,8,467.1363341298426,2.1442304548689446,Retained
985,39,5,3,169,10,824.6930463098804,3.8508615107452218,Churned
986,43,3,1,188,15,618.5606687719484,-0.049496222057233696,Retained
987,28,4,2,276,7,887.2673591858194,-0.09954408492921618,Retained
988,72,1,4,11,12,254.21087519710238,4.94775962024507,Churned
989,44,5,5,335,11,641.1134952301646,4.759605249666783,Churned
990,29,5,1,62,6,302.8765353871843,1.033198124488895,Retained
991,43,4,1,109,8,385.3609720739215,-1.1577800100837707,Retained
992,71,5,1,104,10,364.6174534335986,1.003765051333875,Retained
993,16,3,5,135,8,622.0605975197059,4.060741262554399,Churned
994,47,3,3,139,12,583.3785271135223,2.1814049749136104,Retained
995,21,5,0,208,4,566.6628541859242,0.9913044501473325,Retained
996,10,3,2,267,4,880.0228603308401,2.226973454583926,Retained
997,53,2,1,85,13,528.3436797007578,-0.725078033766777,Retained
998,15,3,5,245,13,234.22192862494222,3.9117593010858847,Churned
999,39,3,3,289,9,570.9650558043917,2.9670600862509726,Churned
1000,45,5,2,233,10,6.818164236047664,1.7478748033381935,Retained
1001,62,5,3,305,14,410.3299816252552,1.6637149405393261,Retained
1002,68,5,0,124,11,364.5890481941045,0.04974397623547272,Retained
1003,63,3,1,137,11,398.1782548660111,1.6752523998069264,Retained
1004,10,4,3,103,8,388.1199040828668,2.5684127967484542,Retained
1005,54,3,1,319,7,258.8581848236237,1.0532106993599384,Retained
1006,18,5,4,131,11,768.6758737365664,2.74805015017396,Retained
1007,57,5,2,317,4,706.8189584984647,2.435006222358681,Retained
1008,72,5,2,215,7,554.8523108849346,1.8627741296733131,Retained
1009,31,4,1,341,9,354.5518104512563,1.813877755727796,Retained
1010,19,3,6,85,10,569.6348087309167,4.471783689793958,Churned
1011,21,3,0,241,15,562.0460809381174,0.9782625945386597,Retained
1012,25,3,2,127,11,522.7111816104059,2.315418303137735,Retained
1013,42,3,1,218,7,636.5746089714561,1.0842684035782435,Retained
1014,25,2,3,136,10,590.5183406816382,2.0527006112106996,Retained
1015,41,5,2,298,6,445.4132769664508,1.4889307086609318,Retained
1016,63,3,1,15,8,16.529251560480304,-0.24687970373204826,Retained
1017,57,1,2,346,7,471.7250893059577,3.646836529716593,Churned
1018,42,5,4,169,8,879.0638483916225,3.779319413910864,Churned
1019,34,4,4,335,9,733.6978896506541,2.0391033138922103,Retained
1020,9,3,1,21,11,307.8619587671916,2.6827693692091064,Retained
1021,48,3,0,161,10,723.459767723593,2.389658549945824,Retained
1022,36,1,2,59,9,465.86331089774126,3.030171645916185,Churned
1023,47,3,6,256,12,48.827183780673806,4.436889065552278,Churned
1024,18,5,2,285,8,219.90687835091666,2.587550784428367,Retained
1025,38,3,2,319,8,610.8314948923413,0.6713054234624072,Retained
1026,47,1,1,49,10,562.0982385038561,3.946232006555138,Churned
1027,24,5,1,97,10,321.6074324231857,-0.03753942810863187,Retained
1028,7,3,2,111,10,344.12439606145034,2.2514961507134332,Retained
1029,28,5,4,282,10,293.52177018509917,3.7233844394413165,Churned
1030,28,4,1,325,8,649.465611445157,1.0407618443766427,Retained
1031,53,2,4,42,9,630.8655730548038,2.0113303241034695,Retained
1032,35,4,3,296,6,920.6851649198113,2.061609939697956,Retained
1033,72,4,1,35,10,388.1028634533521,3.0028895857146107,Churned
1034,47,2,3,179,13,532.6655045793311,2.9777346322542155,Churned
1035,20,5,2,342,15,450.5609265488022,1.4718758492654498,Retained
1036,60,4,3,246,13,469.49878369147666,1.8769059949991198,Retained
1037,13,3,1,318,11,425.0566992316575,-0.1527708539543109,Retained
1038,10,4,1,96,12,545.0173402621243,0.9289237148305772,Retained
1039,12,1,1,318,11,886.9465197389629,1.8861552204503567,Retained
1040,6,2,0,308,6,700.4270971880736,2.1310658853110125,Retained
1041,41,4,1,304,5,423.04999772876374,1.3029772725513245,Retained
1042,15,5,0,342,9,480.7609495716546,-2.4774728226776412,Retained
1043,72,5,5,364,12,472.886912810964,2.2680050967066725,Retained
1044,19,4,3,15,8,343.7097139069474,2.6963872657498795,Retained
1045,34,3,0,132,10,747.2254596235357,0.0926782814366991,Retained
1046,67,3,0,187,12,415.6396256881798,-0.1399144190859637,Retained
1047,60,5,3,336,11,-46.506987184487,3.045686986339334,Churned
1048,4,5,5,70,8,441.7248007932236,4.6828858488532346,Churned
1049,34,4,1,316,8,884.8999185879944,0.4760083525292397,Retained
1050,20,3,5,77,14,322.2785649071533,1.8088643637635555,Retained
1051,41,4,3,335,10,476.80171075267384,2.6488886025749228,Retained
1052,40,5,4,225,11,450.60104630420216,1.6777487074234942,Retained
1053,70,2,2,265,16,559.1431260083306,0.8194601313959782,Retained
1054,41,1,3,325,11,479.11535493274255,2.953506166163201,Churned
1055,10,2,1,56,10,546.8031593073849,1.4333463046683104,Retained
1056,18,5,1,6,13,443.96462063994846,-0.08223712268241434,Retained
1057,19,3,3,216,7,66.06865901659324,1.4600484264550593,Retained
1058,8,5,1,81,9,773.9663844758948,1.5728622409970834,Retained
1059,33,3,1,301,10,461.51049202665155,0.38340772753735675,Retained
1060,57,5,0,295,9,142.41007844540616,0.25266277615278243,Retained
1061,16,4,1,213,13,237.74205000123067,1.8119957034128809,Retained
1062,71,5,1,335,10,482.1793300212293,-0.901161913220035,Retained
1063,40,1,2,349,10,656.8897630896838,2.4120603215101575,Retained
1064,69,5,4,46,14,344.7731390134691,3.793592582997536,Churned
1065,33,5,4,232,10,584.3061106050437,2.4889625740182284,Retained
1066,39,1,2,18,20,688.4473214608443,2.589919777042165,Retained
1067,36,3,2,161,7,493.4454052897351,1.3529241290577707,Retained
1068,55,3,2,273,13,471.11721491182885,2.8216257697301064,Retained
1069,60,4,1,218,9,547.4142218494865,2.190929593228158,Retained
1070,49,4,2,169,16,767.9623850237706,2.158410661670703,Retained
1071,7,4,1,209,6,849.3713683264723,0.3853363280943536,Retained
1072,12,5,3,330,13,234.71730295667885,3.3111984704807176,Churned
1073,39,5,4,87,10,786.1745608592691,0.6876453851747861,Retained
1074,27,4,3,155,11,658.8412457171382,3.0590651958309736,Churned
1075,54,3,2,303,8,246.8996103889863,2.468633221947967,Retained
1076,43,5,2,215,12,836.7385961975946,2.236369414822618,Retained
1077,18,4,0,299,11,444.8288207439706,0.10622180591741837,Retained
1078,37,1,3,232,13,746.4241199731944,4.296362151682045,Churned
1079,25,5,2,218,5,413.49968074443063,1.8797352403392704,Retained
1080,55,3,1,323,9,309.4318750119557,-0.030043224702241966,Retained
1081,66,5,0,283,11,881.301573945407,0.5426731122270084,Retained
1082,72,4,2,81,16,203.679956124503,-0.9219088412389669,Retained
1083,37,4,0,153,4,732.3584639845296,1.2538873344274668,Retained
1084,48,5,5,174,9,357.6905213849693,1.6563416134908162,Retained
1085,54,3,1,55,10,599.1395071331768,0.6322138163025722,Retained
1086,53,5,2,329,7,867.6201662330179,0.47914616527744935,Retained
1087,30,4,3,73,8,359.82717041516946,1.473847952564924,Retained
1088,20,2,4,197,12,878.0289210299293,3.7024197062110917,Churned
1089,19,3,4,217,10,668.0022485490213,4.553093717413132,Churned
1090,13,5,6,334,15,319.0257514238851,5.4491748923633825,Churned
1091,68,5,1,48,7,794.4463825205139,-2.151185675636763,Retained
1092,12,2,0,274,11,659.9097353515058,-0.09888526924007546,Retained
1093,8,4,0,116,5,725.3750097851303,-0.5287671363200124,Retained
1094,15,5,2,41,9,362.87207533642487,-0.45585278702193754,Retained
1095,10,4,1,39,7,253.23375492469665,2.9998808754359523,Churned
1096,69,1,0,185,6,366.1345202298208,3.488928525868145,Churned
1097,25,5,3,359,11,573.6818988859654,2.3289586575904178,Retained
1098,40,5,2,144,13,525.8733411934365,1.8556855746779293,Retained
1099,26,1,6,160,10,607.0175574332101,4.0712315897682085,Churned
1100,43,4,6,281,6,531.0536119167659,2.3660384994683032,Retained
1101,49,4,0,301,8,818.2537473358984,-1.199716995931619,Retained
1102,24,4,4,296,6,522.3860774031281,3.468466014839468,Churned
1103,11,5,0,360,14,150.67082031636198,1.5711364118887228,Retained
1104,19,4,0,36,9,649.458196701145,1.921993213237331,Retained
1105,38,5,2,349,7,556.2903734868554,2.912999039243967,Churned
1106,57,5,1,131,10,203.8256994773402,0.38898360407950305,Retained
1107,53,4,2,175,15,227.45236646249157,0.023394243322913955,Retained
1108,68,5,2,274,6,484.9066339554543,2.2487699165594175,Retained
1109,16,4,4,153,10,452.42895058364053,2.986741398894295,Churned
1110,9,4,3,270,6,707.6607270202028,2.918728317855203,Churned
1111,12,2,3,263,7,363.5142231953624,2.627853828617496,Retained
1112,38,1,3,356,7,535.835156481133,4.572140568401007,Churned
1113,28,3,1,283,10,415.2669296926756,0.8633350522345075,Retained
1114,64,5,2,298,15,537.2303510523265,-0.6966940065423683,Retained
1115,1,4,1,223,14,657.3492403402165,7.443943692812367,Churned
1116,57,3,1,119,12,270.0055611164126,2.036458565455181,Retained
1117,44,5,1,163,8,280.62381518376355,2.343302050274263,Retained
1118,35,5,2,85,13,851.775699605205,1.2763778654287048,Retained
1119,69,1,2,358,15,577.0593399666259,2.925474068546572,Churned
1120,37,3,0,39,7,495.1590896362133,0.7661768074695033,Retained
1121,63,3,3,62,5,608.9067477368949,1.08733119600684,Retained
1122,26,3,1,243,9,775.8567950916402,1.8288707555199974,Retained
1123,18,1,0,107,14,493.3382930081534,2.115716090578513,Retained
1124,35,5,1,84,5,731.3929381805449,1.7229124599431769,Retained
1125,24,4,1,350,8,240.6020806423121,1.6641181102208065,Retained
1126,41,5,1,299,10,838.4674786831724,0.5683401004683449,Retained
1127,17,3,4,311,10,361.94608566430963,3.694610111763904,Churned
1128,59,3,2,91,13,642.2809578859274,3.4302961889227195,Churned
1129,61,3,0,39,10,235.3655107833294,0.8301535813243103,Retained
1130,20,2,2,242,9,804.4741724809805,2.5368376549362264,Retained
1131,28,3,0,210,7,56.75745818403624,1.7961163324407403,Retained
1132,22,5,4,61,10,391.8898737284793,2.887647000949456,Retained
1133,54,3,4,223,7,455.21911695779704,2.7773870260584568,Retained
1134,71,5,2,290,13,1446.0320849150394,2.1534215177519083,Retained
1135,7,5,1,301,12,661.2571485139822,1.4815367888881865,Retained
1136,51,3,1,212,6,370.8258724515979,1.1739243704414526,Retained
1137,49,2,1,177,16,404.26097200496764,2.0448552776024664,Retained
1138,47,5,3,356,8,615.6931606277042,-0.560132556905856,Retained
1139,26,5,1,61,10,641.1111618749703,0.7334154486192375,Retained
1140,54,5,1,177,6,914.7551093728412,-0.4544706225879004,Retained
1141,18,1,0,306,8,637.796812788306,1.7827351833588279,Retained
1142,70,3,0,322,13,297.95450066969073,1.7533555513387986,Retained
1143,13,4,1,195,12,702.5487199045391,-0.5810587472381201,Retained
1144,3,5,3,275,14,968.8604943538735,3.6523654949158244,Churned
1145,28,5,3,293,9,426.96509608780747,3.035577511097858,Churned
1146,17,4,3,3,13,689.0110010710489,3.1179575077364543,Churned
1147,57,5,2,58,11,534.861260899391,1.1991359888803572,Retained
1148,42,5,2,280,8,433.6766667770172,0.006853252232118301,Retained
1149,17,1,1,134,3,255.05095517243777,2.9874381360774382,Churned
1150,47,5,1,260,12,220.03697701779447,0.20589965110511665,Retained
1151,58,2,3,33,14,582.1716634069834,2.483187349252226,Retained
1152,72,4,3,159,15,558.7933364903066,3.460282027691119,Churned
1153,70,4,3,115,9,530.2847884214931,1.7710582426894943,Retained
1154,67,1,0,179,12,537.5782366666446,1.0699232991108696,Retained
1155,70,5,1,2,14,892.8572199618652,2.377948747170562,Retained
1156,59,5,4,159,12,539.358647560499,2.9963946443247327,Churned
1157,51,2,2,181,5,-133.91664994402583,1.2065290529449961,Retained
1158,35,3,0,261,7,464.1178327914565,-0.12075281958462414,Retained
1159,28,5,3,171,12,323.4525065298598,3.9586645253631567,Churned
1160,19,4,0,256,8,449.29413201802095,2.9104230552453334,Retained
1161,46,5,2,336,15,657.68922202716,2.402061765391826,Retained
1162,6,5,1,260,10,226.04701336503354,1.5013566773236695,Retained
1163,11,5,6,90,13,806.5243161122919,4.414881912330457,Churned
1164,30,5,0,118,7,247.98725850900283,-0.2962596872846709,Retained
1165,46,4,3,234,5,554.1387688826799,2.408252208206322,Retained
1166,34,5,0,192,10,720.7889094635707,1.2011180687300993,Retained
1167,1,4,4,354,10,281.94047403861845,10.41913053050893,Churned
1168,48,5,2,168,8,74.77488537010242,3.72351367202989,Churned
1169,33,1,3,22,8,251.26830700468958,4.261612344058259,Churned
1170,26,2,3,256,12,390.751894914334,1.6760464793360523,Retained
1171,70,2,0,319,10,712.1904429464128,1.1563731738957586,Retained
1172,45,5,1,269,9,745.9923958025038,1.0003278232125417,Retained
1173,13,3,4,258,13,608.9546932004625,0.9694669747887832,Retained
1174,7,1,2,238,7,619.8411830618353,4.124720605156709,Churned
1175,6,3,2,5,20,881.1551338686584,1.9370550983424988,Retained
1176,31,4,1,222,11,474.6545260686384,2.69525916580592,Retained
1177,14,2,3,33,13,523.9087913457198,1.7084331205209842,Retained
1178,35,2,2,60,7,581.4500637611502,0.9867233696996403,Retained
1179,56,4,4,191,8,335.32141487808804,2.748660919022424,Retained
1180,2,2,1,176,7,725.7314447185468,4.958186942765994,Churned
1181,50,3,2,319,10,547.3384215498144,2.056731761639947,Retained
1182,52,1,4,199,18,248.57897349430473,3.962068501195672,Churned
1183,13,3,1,344,10,689.3880125000501,1.8017852807217793,Retained
1184,8,3,1,253,10,412.6090275161476,0.19433504793541845,Retained
1185,24,5,1,25,10,624.7905398213861,1.2875875653587205,Retained
1186,9,5,2,90,9,590.1717082595605,2.2952025077972333,Retained
1187,21,3,5,24,5,668.7559859738143,4.6009441341468,Churned
1188,7,3,1,66,7,465.5191792185175,3.9223260475274144,Churned
1189,30,2,3,289,9,919.3002538601304,1.9152158938478505,Retained
1190,29,3,2,363,9,292.4214292923155,3.059611726516521,Churned
1191,34,4,2,202,14,695.9899304920751,2.3385382515601467,Retained
1192,66,5,2,60,12,225.12909817299607,2.634979217657018,Retained
1193,6,2,4,197,12,452.94811150295845,2.2574947837147197,Retained
1194,16,5,5,303,10,436.0045683852581,4.498996999666865,Churned
1195,4,5,3,83,12,506.93191953553736,2.7533014317016726,Retained
1196,11,4,1,189,13,767.8773246296157,0.622140746675312,Retained
1197,47,5,1,83,10,190.38288430788992,-0.045588948001873186,Retained
1198,63,3,2,334,8,569.0111504095471,2.915046416119713,Churned
1199,71,3,1,158,12,690.4753711520988,2.125199213641883,Retained
1200,71,3,3,115,7,536.9356268592245,1.5741498879907998,Retained
1201,41,3,2,294,13,332.99013173614605,1.025614729112978,Retained
1202,43,5,2,92,7,400.8215842840843,0.7995791767664494,Retained
1203,56,5,0,111,8,519.1563576372732,0.29892589675530046,Retained
1204,35,1,2,327,5,871.3786082765997,2.5160994533700936,Retained
1205,28,4,2,105,5,656.0196892202796,1.384595357348819,Retained
1206,71,2,2,143,9,178.97819142036116,1.8742468406016297,Retained
1207,71,3,3,231,8,464.98980479907647,2.2675245547880127,Retained
1208,9,1,2,291,9,359.5469689716962,5.273458799875795,Churned
1209,8,5,0,17,9,699.6249710266534,2.6938135091961564,Retained
1210,13,3,4,78,7,466.9659111026502,0.869490678687924,Retained
1211,66,5,1,218,7,513.3093955041405,0.6365213630500336,Retained
1212,43,5,0,100,8,403.21515921673165,1.0071109384865133,Retained
1213,70,4,1,140,13,469.49456567674383,1.1839818619069873,Retained
1214,30,5,1,345,11,869.0739978172911,0.4949681744917468,Retained
1215,19,4,0,18,10,570.9462861616446,0.18940677464662115,Retained
1216,9,2,5,20,10,572.2465924238982,5.511635372865971,Churned
1217,20,5,1,261,13,588.356988851615,1.224443626661437,Retained
1218,52,3,0,218,5,370.915039684588,0.7473371048997811,Retained
1219,44,5,1,238,12,663.5171312636974,0.495611238240681,Retained
1220,44,1,2,187,7,482.20265036737675,3.2674472817593916,Churned
1221,10,5,1,256,8,566.5087222818887,0.7068187383025539,Retained
1222,14,4,1,116,10,670.082575826128,1.6466953008323395,Retained
1223,33,5,2,306,8,458.36939381632396,0.6808185632175184,Retained
1224,46,4,2,120,11,279.4293454829325,1.8221616991340976,Retained
1225,17,5,2,142,9,309.32965811869616,1.6850194532531106,Retained
1226,72,5,1,72,10,448.4845083094317,0.5264652141296824,Retained
1227,38,3,4,267,11,611.730045193282,2.256483159119588,Retained
1228,33,3,2,227,7,620.8281209904691,1.5172392071330085,Retained
1229,62,4,2,198,9,835.8434345873684,-0.603468091655166,Retained
1230,27,4,1,269,5,688.7081891242356,0.7848668701497585,Retained
1231,16,4,3,144,6,529.1532885337807,2.052517879134717,Retained
1232,28,4,1,157,9,515.1275396114347,1.5883186015012536,Retained
1233,36,5,0,326,8,544.9578046652867,0.9195811097348116,Retained
1234,70,3,3,312,11,585.2964270932621,2.729386558229962,Retained
1235,66,4,2,311,11,454.5433748786943,0.04150188385926934,Retained
1236,16,3,2,34,15,1034.106096647955,2.962870419762462,Churned
1237,71,3,3,339,11,565.3856352362841,3.0845671421791607,Churned
1238,27,4,5,237,10,468.0973290743377,3.8173186075304533,Churned
1239,54,3,1,169,11,586.7039646584449,1.895016008151147,Retained
1240,20,5,3,184,11,626.0214673487897,1.7291968108310571,Retained
1241,54,4,1,321,12,628.581192482073,-0.11739012400215909,Retained
1242,11,3,3,51,14,608.1545308349268,3.095000129115533,Churned
1243,43,5,1,144,12,237.0984688141159,-0.11139953143589287,Retained
1244,69,4,3,7,9,603.7473595325432,1.7140581240596253,Retained
1245,72,4,2,163,12,238.40151744030942,1.1749213277760115,Retained
1246,18,4,0,86,10,560.4616729843134,1.3343308277836545,Retained
1247,53,4,5,70,10,721.3594042714566,2.9124849854361448,Retained
1248,27,5,2,80,11,686.9952041624147,2.278010355682805,Retained
1249,51,5,1,117,3,459.01372712563546,-0.5566188612408185,Retained
1250,25,5,4,227,11,473.60792228811164,2.3022307345818245,Retained
1251,42,3,2,308,9,500.46263137430714,2.7600978941701753,Retained
1252,45,5,4,295,14,543.883009847264,1.9334026656328418,Retained
1253,64,5,2,46,9,409.1474555651878,1.8429454616565462,Retained
1254,30,3,3,215,11,598.6662851670171,1.3490256074741975,Retained
1255,8,3,3,324,9,601.5663061435633,0.35171415946004414,Retained
1256,21,4,0,360,11,353.87160766462694,-0.18007390145701363,Retained
1257,43,5,2,253,6,651.0967364391454,1.1259891818761747,Retained
1258,46,5,2,212,7,684.0594860336521,3.4884199775862,Churned
1259,17,5,0,62,10,53.10940924423335,1.1134647599642151,Retained
1260,40,5,1,231,13,422.2877533259343,2.915191444757684,Churned
1261,21,2,0,288,10,472.0146300117835,0.4217372124036941,Retained
1262,31,5,1,346,12,424.92672678576946,0.3558304749253314,Retained
1263,44,2,2,365,17,731.6462338139125,0.2813067844008881,Retained
1264,34,5,2,16,13,72.13733099762072,2.5346373468680232,Retained
1265,18,3,2,300,5,291.4431877554404,1.4984938449140526,Retained
1266,62,4,3,63,16,456.7626316207278,1.4477436855851082,Retained
1267,48,5,1,82,14,415.3293555988651,0.4572807115356522,Retained
1268,1,5,2,107,10,622.5604516860894,6.902799896010122,Churned
1269,21,4,1,234,9,471.586341868129,0.25174862714885804,Retained
1270,35,5,0,272,15,481.27977377256525,0.9657225457888868,Retained
